total_rooms,total_bedrooms,population,households
952.0,172.0,369.0,159.0
2072.0,352.0,1001.0,350.0
2964.0,547.0,1472.0,527.0
1032.0,173.0,453.0,176.0
657.0,118.0,328.0,134.0
1540.0,324.0,793.0,302.0
1298.0,236.0,632.0,204.0
1409.0,271.0,1002.0,281.0
1383.0,259.0,808.0,241.0
1151.0,216.0,727.0,215.0
899.0,179.0,455.0,185.0
1793.0,364.0,1534.0,346.0
2485.0,518.0,1139.0,550.0
1931.0,376.0,1175.0,337.0
2329.0,465.0,1401.0,453.0
6711.0,1374.0,3388.0,1289.0
1939.0,356.0,841.0,364.0
1642.0,346.0,705.0,351.0
1619.0,293.0,1148.0,310.0
517.0,108.0,391.0,107.0
1570.0,274.0,992.0,249.0
1213.0,221.0,790.0,243.0
1826.0,309.0,1016.0,313.0
2261.0,443.0,1039.0,395.0
3666.0,711.0,2341.0,703.0
1633.0,345.0,1382.0,338.0
2155.0,522.0,1858.0,437.0
1295.0,280.0,1156.0,300.0
1295.0,295.0,1097.0,328.0
1518.0,302.0,831.0,268.0
3314.0,638.0,1873.0,602.0
3009.0,497.0,1640.0,514.0
2605.0,474.0,1568.0,433.0
5159.0,832.0,3174.0,817.0
1726.0,276.0,1186.0,310.0
1816.0,365.0,1367.0,355.0
2578.0,551.0,1680.0,528.0
2576.0,418.0,1657.0,410.0
1644.0,251.0,1033.0,267.0
1606.0,240.0,1117.0,268.0
3349.0,544.0,2003.0,488.0
3475.0,686.0,2568.0,653.0
1893.0,338.0,1461.0,344.0
1727.0,302.0,1116.0,273.0
6243.0,1273.0,3163.0,1274.0
2077.0,383.0,1488.0,389.0
1165.0,333.0,855.0,319.0
4371.0,889.0,2530.0,817.0
838.0,295.0,240.0,149.0
3052.0,760.0,2097.0,728.0
4313.0,717.0,2629.0,721.0
385.0,94.0,295.0,92.0
3046.0,678.0,2056.0,628.0
4342.0,783.0,2172.0,789.0
3575.0,597.0,1777.0,559.0
4126.0,1031.0,2079.0,975.0
2878.0,478.0,1276.0,485.0
4405.0,717.0,2071.0,688.0
16199.0,2993.0,8117.0,2847.0
14917.0,2708.0,8012.0,2606.0
5719.0,1064.0,3436.0,1057.0
8647.0,1407.0,5019.0,1379.0
8112.0,1376.0,4576.0,1348.0
10648.0,1818.0,6075.0,1797.0
1150.0,311.0,648.0,245.0
14014.0,2861.0,7205.0,2753.0
4332.0,857.0,2461.0,829.0
1716.0,312.0,914.0,316.0
4981.0,964.0,2841.0,924.0
8444.0,1492.0,4446.0,1491.0
3028.0,778.0,1531.0,736.0
2068.0,532.0,1434.0,495.0
1325.0,274.0,909.0,267.0
2563.0,485.0,1174.0,501.0
5505.0,1005.0,2641.0,971.0
6462.0,1294.0,3288.0,1235.0
3746.0,993.0,1606.0,838.0
8918.0,1823.0,4518.0,1772.0
1949.0,344.0,986.0,322.0
4924.0,1247.0,3080.0,1182.0
5133.0,1375.0,3386.0,1339.0
6647.0,2098.0,4649.0,1903.0
5674.0,748.0,2412.0,714.0
10687.0,1540.0,4552.0,1520.0
1354.0,192.0,596.0,220.0
3715.0,526.0,1631.0,538.0
2095.0,342.0,941.0,304.0
3517.0,645.0,1724.0,585.0
2537.0,382.0,1067.0,410.0
5106.0,1207.0,2738.0,1108.0
2215.0,475.0,1278.0,492.0
2949.0,529.0,1538.0,545.0
2375.0,652.0,1252.0,586.0
2312.0,496.0,1344.0,467.0
2277.0,420.0,1353.0,413.0
2506.0,387.0,1273.0,406.0
2829.0,566.0,1610.0,540.0
3179.0,703.0,2142.0,639.0
2332.0,371.0,1285.0,404.0
3584.0,715.0,1673.0,661.0
3046.0,507.0,1772.0,516.0
2414.0,415.0,1106.0,453.0
4133.0,744.0,2023.0,749.0
2791.0,495.0,1276.0,468.0
6103.0,1249.0,3026.0,1134.0
2572.0,406.0,1128.0,395.0
1910.0,371.0,852.0,357.0
1890.0,303.0,889.0,314.0
5405.0,939.0,2831.0,923.0
3761.0,623.0,1776.0,613.0
3333.0,511.0,1671.0,504.0
4925.0,948.0,2530.0,894.0
3994.0,764.0,2721.0,763.0
5811.0,1125.0,3215.0,1086.0
4211.0,741.0,2352.0,734.0
5532.0,973.0,2855.0,960.0
28258.0,3864.0,12203.0,3701.0
4909.0,577.0,1981.0,591.0
7441.0,1588.0,3571.0,1466.0
4314.0,676.0,1972.0,623.0
2016.0,322.0,1105.0,357.0
5377.0,744.0,2759.0,760.0
9167.0,1373.0,4319.0,1404.0
3087.0,532.0,1597.0,483.0
3170.0,532.0,1446.0,515.0
2145.0,369.0,1285.0,377.0
4209.0,731.0,2568.0,703.0
4247.0,835.0,2357.0,823.0
4458.0,922.0,2998.0,890.0
407.0,97.0,307.0,100.0
6483.0,1068.0,3526.0,1060.0
1867.0,343.0,1213.0,338.0
2918.0,672.0,1911.0,639.0
2316.0,478.0,1524.0,467.0
1240.0,264.0,719.0,236.0
4458.0,856.0,3038.0,870.0
1746.0,437.0,1268.0,404.0
4572.0,712.0,2346.0,709.0
4280.0,673.0,2216.0,681.0
6352.0,1390.0,3223.0,1316.0
7477.0,1576.0,2937.0,1506.0
4638.0,716.0,2302.0,687.0
4377.0,668.0,2038.0,671.0
3816.0,637.0,1935.0,642.0
2806.0,459.0,1453.0,444.0
4822.0,845.0,2288.0,805.0
6473.0,1027.0,2484.0,970.0
8072.0,1050.0,3386.0,1062.0
1280.0,209.0,512.0,208.0
3166.0,424.0,1081.0,400.0
3742.0,555.0,1590.0,559.0
7397.0,1137.0,3126.0,1115.0
1655.0,223.0,706.0,219.0
2456.0,582.0,793.0,456.0
2179.0,308.0,926.0,299.0
1804.0,254.0,831.0,260.0
3631.0,547.0,1700.0,520.0
2876.0,423.0,1395.0,427.0
7490.0,1207.0,3329.0,1136.0
2234.0,270.0,854.0,286.0
1898.0,239.0,734.0,245.0
4070.0,624.0,1543.0,577.0
2244.0,301.0,937.0,324.0
2948.0,471.0,1181.0,474.0
2034.0,288.0,852.0,295.0
2130.0,273.0,876.0,285.0
9540.0,1294.0,3926.0,1229.0
2702.0,680.0,1360.0,642.0
522.0,116.0,161.0,102.0
775.0,134.0,315.0,123.0
1565.0,464.0,769.0,461.0
1309.0,184.0,514.0,172.0
5519.0,833.0,2444.0,825.0
4337.0,800.0,1813.0,743.0
1812.0,294.0,853.0,278.0
4719.0,741.0,1895.0,742.0
4236.0,701.0,1833.0,663.0
3634.0,664.0,1699.0,640.0
1569.0,242.0,583.0,214.0
13182.0,2074.0,4847.0,1950.0
228.0,40.0,83.0,42.0
127.0,23.0,51.0,21.0
9621.0,1344.0,4389.0,1391.0
6159.0,1510.0,2649.0,1241.0
4290.0,554.0,1952.0,576.0
1786.0,306.0,771.0,279.0
404.0,74.0,144.0,58.0
1671.0,352.0,729.0,252.0
5608.0,1049.0,2595.0,1067.0
12070.0,2220.0,5826.0,2125.0
494.0,81.0,254.0,85.0
5533.0,943.0,2474.0,910.0
3956.0,639.0,2222.0,662.0
1906.0,351.0,802.0,319.0
3433.0,711.0,1919.0,709.0
1687.0,372.0,950.0,372.0
2358.0,498.0,1157.0,461.0
2853.0,588.0,1761.0,572.0
6296.0,1082.0,3200.0,1047.0
3980.0,736.0,1705.0,679.0
2647.0,536.0,1422.0,522.0
1755.0,299.0,702.0,263.0
1864.0,357.0,1189.0,349.0
1078.0,207.0,555.0,197.0
20354.0,3493.0,8768.0,3293.0
3112.0,872.0,1392.0,680.0
495.0,112.0,277.0,109.0
2157.0,418.0,929.0,419.0
1501.0,299.0,629.0,288.0
8068.0,1217.0,3489.0,1259.0
3023.0,518.0,1225.0,468.0
2211.0,344.0,1024.0,321.0
2163.0,339.0,947.0,346.0
1773.0,278.0,804.0,269.0
1947.0,418.0,900.0,354.0
14701.0,2210.0,6693.0,2232.0
1364.0,282.0,338.0,152.0
2061.0,465.0,573.0,196.0
3045.0,543.0,202.0,102.0
3545.0,702.0,946.0,411.0
2944.0,558.0,1091.0,466.0
1443.0,249.0,435.0,181.0
2277.0,474.0,767.0,356.0
1564.0,357.0,618.0,277.0
4403.0,891.0,1103.0,433.0
1133.0,254.0,495.0,187.0
1001.0,195.0,369.0,157.0
1783.0,337.0,638.0,262.0
1521.0,309.0,607.0,240.0
1374.0,297.0,657.0,288.0
1391.0,246.0,546.0,214.0
1473.0,265.0,597.0,228.0
1248.0,234.0,529.0,216.0
1748.0,322.0,4930.0,287.0
3998.0,765.0,1614.0,698.0
3471.0,653.0,1793.0,600.0
2791.0,492.0,1187.0,438.0
2084.0,449.0,834.0,305.0
5654.0,1085.0,2237.0,953.0
4221.0,816.0,1737.0,743.0
1787.0,347.0,806.0,306.0
2144.0,420.0,985.0,381.0
1538.0,305.0,730.0,267.0
3750.0,691.0,1444.0,603.0
3267.0,614.0,1252.0,566.0
1257.0,231.0,559.0,213.0
1341.0,256.0,533.0,242.0
9831.0,1921.0,4644.0,1775.0
6010.0,1116.0,2710.0,1149.0
7653.0,1578.0,3628.0,1494.0
5273.0,1177.0,2446.0,1199.0
2351.0,620.0,1215.0,548.0
7254.0,1785.0,4030.0,1667.0
10265.0,1860.0,4591.0,1906.0
14631.0,3298.0,7517.0,3262.0
1707.0,296.0,822.0,297.0
1651.0,309.0,856.0,293.0
1737.0,290.0,747.0,265.0
568.0,127.0,267.0,129.0
1139.0,265.0,623.0,264.0
2901.0,689.0,1426.0,632.0
444.0,80.0,1107.0,98.0
3425.0,827.0,2469.0,758.0
3494.0,843.0,1571.0,784.0
4362.0,1053.0,2053.0,1000.0
2976.0,599.0,1181.0,560.0
3263.0,604.0,1290.0,594.0
2551.0,378.0,1011.0,374.0
7744.0,1375.0,3316.0,1365.0
2236.0,372.0,974.0,379.0
7212.0,1355.0,3264.0,1264.0
5690.0,1189.0,2887.0,1077.0
140.0,28.0,84.0,29.0
2923.0,659.0,1371.0,626.0
677.0,152.0,379.0,154.0
502.0,100.0,311.0,100.0
857.0,232.0,520.0,198.0
1457.0,389.0,802.0,342.0
957.0,263.0,513.0,223.0
1741.0,401.0,753.0,377.0
7272.0,1559.0,5022.0,1524.0
1890.0,420.0,974.0,383.0
5051.0,1054.0,2948.0,980.0
2242.0,517.0,1160.0,449.0
2978.0,694.0,1879.0,679.0
1222.0,250.0,708.0,281.0
5103.0,825.0,2456.0,810.0
2741.0,451.0,1217.0,437.0
1453.0,299.0,904.0,286.0
549.0,105.0,275.0,94.0
2202.0,422.0,1109.0,403.0
3759.0,,1705.0,600.0
1535.0,279.0,726.0,272.0
1465.0,278.0,745.0,250.0
2867.0,559.0,1203.0,449.0
3996.0,748.0,1786.0,728.0
858.0,262.0,47.0,27.0
1468.0,285.0,611.0,235.0
1527.0,269.0,665.0,261.0
4591.0,904.0,1904.0,812.0
1742.0,307.0,721.0,312.0
3835.0,727.0,1456.0,658.0
1958.0,369.0,875.0,354.0
3744.0,699.0,1532.0,660.0
3974.0,727.0,1610.0,634.0
2672.0,533.0,1151.0,532.0
743.0,171.0,395.0,168.0
2754.0,570.0,1063.0,543.0
945.0,205.0,385.0,207.0
1503.0,343.0,699.0,296.0
1612.0,313.0,837.0,303.0
1677.0,327.0,770.0,309.0
790.0,137.0,365.0,152.0
2221.0,459.0,952.0,440.0
1535.0,276.0,664.0,273.0
2636.0,523.0,1184.0,465.0
1384.0,257.0,557.0,232.0
2487.0,485.0,1110.0,453.0
1676.0,332.0,733.0,318.0
908.0,206.0,481.0,211.0
2263.0,497.0,1138.0,455.0
2447.0,556.0,1157.0,556.0
2431.0,512.0,1026.0,427.0
1759.0,366.0,788.0,359.0
1599.0,318.0,794.0,303.0
2598.0,482.0,1151.0,490.0
2063.0,559.0,934.0,529.0
1173.0,261.0,523.0,258.0
1296.0,296.0,569.0,257.0
1808.0,334.0,763.0,335.0
2748.0,556.0,1174.0,514.0
3502.0,655.0,1763.0,613.0
2836.0,522.0,1163.0,512.0
1619.0,292.0,705.0,285.0
1646.0,330.0,750.0,344.0
2888.0,591.0,984.0,499.0
1677.0,345.0,844.0,330.0
1896.0,408.0,893.0,334.0
1583.0,331.0,730.0,306.0
2828.0,610.0,986.0,391.0
632.0,148.0,221.0,102.0
1483.0,284.0,481.0,211.0
2490.0,527.0,1229.0,497.0
818.0,197.0,358.0,197.0
1957.0,429.0,945.0,397.0
1733.0,421.0,1861.0,415.0
886.0,204.0,576.0,205.0
5549.0,1000.0,1822.0,919.0
848.0,153.0,436.0,155.0
1652.0,325.0,790.0,292.0
1554.0,242.0,553.0,230.0
3720.0,636.0,1304.0,607.0
1806.0,293.0,683.0,295.0
1030.0,161.0,448.0,159.0
1028.0,185.0,471.0,186.0
3585.0,757.0,1887.0,765.0
3085.0,610.0,1688.0,575.0
1551.0,353.0,684.0,310.0
827.0,198.0,396.0,161.0
1050.0,288.0,485.0,260.0
1064.0,245.0,603.0,190.0
1885.0,385.0,871.0,347.0
2023.0,469.0,1073.0,436.0
2409.0,490.0,1384.0,479.0
1865.0,372.0,1087.0,385.0
1947.0,383.0,925.0,337.0
2105.0,416.0,974.0,385.0
1610.0,324.0,909.0,323.0
1387.0,325.0,640.0,289.0
202.0,54.0,145.0,40.0
3215.0,827.0,2041.0,737.0
1438.0,310.0,779.0,275.0
1537.0,329.0,617.0,274.0
2896.0,596.0,1809.0,617.0
1724.0,315.0,939.0,302.0
461.0,107.0,284.0,90.0
2505.0,468.0,1174.0,429.0
1462.0,241.0,569.0,231.0
1217.0,238.0,677.0,233.0
2628.0,494.0,1364.0,468.0
2278.0,523.0,1185.0,475.0
1340.0,255.0,662.0,239.0
1434.0,283.0,811.0,289.0
2119.0,389.0,1079.0,374.0
3659.0,735.0,1970.0,667.0
189.0,34.0,121.0,37.0
720.0,150.0,359.0,138.0
2515.0,482.0,1284.0,462.0
2599.0,502.0,1241.0,502.0
1003.0,251.0,1098.0,227.0
1217.0,224.0,537.0,187.0
812.0,154.0,374.0,142.0
2220.0,471.0,1170.0,428.0
1852.0,373.0,911.0,365.0
1210.0,243.0,523.0,242.0
2330.0,495.0,1505.0,470.0
842.0,186.0,635.0,165.0
2596.0,435.0,1100.0,409.0
1019.0,192.0,501.0,185.0
1432.0,284.0,862.0,275.0
1814.0,342.0,941.0,323.0
1687.0,327.0,864.0,334.0
1105.0,180.0,408.0,166.0
4221.0,781.0,1516.0,697.0
1566.0,325.0,785.0,291.0
2745.0,559.0,1150.0,491.0
1199.0,224.0,463.0,199.0
736.0,148.0,339.0,140.0
7450.0,1475.0,2233.0,930.0
3758.0,715.0,1777.0,615.0
1003.0,235.0,538.0,190.0
3120.0,641.0,1319.0,526.0
2029.0,387.0,1000.0,364.0
3585.0,680.0,1800.0,598.0
7188.0,1288.0,3175.0,1115.0
3095.0,681.0,1341.0,546.0
2685.0,543.0,1061.0,492.0
2967.0,611.0,1387.0,564.0
4110.0,847.0,1796.0,706.0
763.0,161.0,311.0,125.0
1326.0,307.0,563.0,237.0
1435.0,294.0,668.0,267.0
2912.0,663.0,999.0,411.0
1463.0,338.0,529.0,226.0
1411.0,312.0,592.0,230.0
1504.0,358.0,661.0,250.0
4300.0,845.0,1480.0,609.0
3757.0,722.0,546.0,223.0
2962.0,546.0,252.0,103.0
5497.0,1056.0,997.0,408.0
4401.0,829.0,924.0,383.0
4495.0,856.0,1149.0,459.0
3486.0,695.0,298.0,124.0
3297.0,662.0,267.0,97.0
1568.0,369.0,82.0,33.0
1096.0,218.0,657.0,199.0
1548.0,323.0,815.0,286.0
3832.0,774.0,2435.0,747.0
6440.0,1204.0,3266.0,1142.0
1446.0,295.0,670.0,281.0
224.0,38.0,120.0,45.0
266.0,62.0,154.0,49.0
1064.0,174.0,434.0,147.0
4169.0,895.0,2587.0,810.0
1064.0,230.0,494.0,175.0
2791.0,552.0,1395.0,476.0
1629.0,386.0,551.0,214.0
1592.0,372.0,781.0,307.0
1989.0,392.0,985.0,396.0
1214.0,250.0,660.0,249.0
701.0,130.0,271.0,89.0
3144.0,694.0,1095.0,482.0
2549.0,596.0,1169.0,500.0
2019.0,411.0,888.0,326.0
9217.0,1522.0,3578.0,1272.0
7957.0,1314.0,4460.0,1293.0
7105.0,1143.0,3523.0,1088.0
3388.0,599.0,1707.0,575.0
3079.0,519.0,1562.0,512.0
3861.0,718.0,2085.0,707.0
1046.0,195.0,527.0,164.0
1014.0,225.0,704.0,238.0
1710.0,320.0,861.0,300.0
1850.0,441.0,1348.0,403.0
2396.0,452.0,1391.0,465.0
2055.0,358.0,1064.0,350.0
1962.0,291.0,825.0,267.0
2005.0,405.0,972.0,403.0
4980.0,774.0,2399.0,763.0
3258.0,612.0,1779.0,558.0
2479.0,394.0,1075.0,350.0
14684.0,2252.0,4276.0,1722.0
1428.0,287.0,989.0,287.0
1999.0,415.0,967.0,320.0
2273.0,495.0,1088.0,447.0
1942.0,430.0,1074.0,393.0
1124.0,245.0,528.0,226.0
176.0,43.0,101.0,40.0
1017.0,253.0,798.0,266.0
1120.0,281.0,625.0,239.0
3018.0,606.0,1614.0,568.0
66.0,22.0,37.0,21.0
2688.0,469.0,1216.0,422.0
4032.0,814.0,1749.0,618.0
3090.0,593.0,1588.0,566.0
3184.0,581.0,1399.0,548.0
3058.0,567.0,1351.0,523.0
2371.0,375.0,1094.0,396.0
2983.0,534.0,1417.0,510.0
2807.0,445.0,1315.0,437.0
2331.0,359.0,1086.0,340.0
3995.0,605.0,1969.0,607.0
1265.0,254.0,587.0,247.0
2070.0,452.0,985.0,420.0
2724.0,579.0,1400.0,540.0
3268.0,567.0,1714.0,565.0
3364.0,570.0,1806.0,566.0
2269.0,584.0,1239.0,542.0
6365.0,1646.0,3838.0,1458.0
1710.0,288.0,799.0,259.0
1150.0,174.0,572.0,174.0
1970.0,296.0,935.0,279.0
2741.0,449.0,1507.0,460.0
2572.0,738.0,1384.0,684.0
4545.0,952.0,2188.0,901.0
2380.0,385.0,1292.0,388.0
2919.0,462.0,1456.0,453.0
1141.0,234.0,562.0,213.0
4156.0,609.0,1878.0,586.0
3646.0,534.0,1651.0,535.0
2738.0,475.0,1316.0,459.0
3077.0,465.0,1575.0,446.0
5623.0,780.0,2429.0,716.0
2769.0,619.0,1045.0,469.0
1489.0,331.0,838.0,259.0
242.0,59.0,188.0,54.0
2264.0,439.0,1403.0,476.0
1225.0,250.0,725.0,231.0
2982.0,689.0,1831.0,608.0
2112.0,466.0,1249.0,382.0
2707.0,550.0,1827.0,545.0
1560.0,369.0,1037.0,372.0
3644.0,746.0,2229.0,678.0
2605.0,440.0,1352.0,408.0
5329.0,1284.0,2827.0,1202.0
4114.0,743.0,1994.0,722.0
721.0,117.0,367.0,129.0
4075.0,927.0,2239.0,849.0
3216.0,464.0,1504.0,453.0
2171.0,597.0,928.0,461.0
3787.0,515.0,1606.0,507.0
2713.0,442.0,1475.0,415.0
2203.0,312.0,1051.0,311.0
3639.0,751.0,2362.0,641.0
1497.0,360.0,943.0,341.0
2604.0,454.0,1696.0,481.0
2750.0,479.0,1526.0,484.0
1000.0,188.0,663.0,212.0
3779.0,766.0,2356.0,722.0
1930.0,363.0,990.0,322.0
2677.0,368.0,1288.0,375.0
1632.0,248.0,879.0,262.0
2294.0,389.0,1142.0,365.0
1524.0,286.0,940.0,308.0
5526.0,,3207.0,1012.0
1654.0,478.0,1141.0,420.0
2691.0,542.0,1409.0,505.0
3360.0,833.0,2041.0,810.0
5765.0,1170.0,3266.0,1131.0
2176.0,464.0,1410.0,434.0
1840.0,355.0,1288.0,338.0
2966.0,558.0,1687.0,527.0
2505.0,554.0,1595.0,498.0
3685.0,685.0,1939.0,649.0
2810.0,518.0,1640.0,503.0
1465.0,247.0,817.0,237.0
2341.0,408.0,1235.0,431.0
1625.0,432.0,825.0,385.0
118.0,34.0,54.0,30.0
2378.0,508.0,940.0,451.0
2123.0,494.0,859.0,474.0
1760.0,341.0,741.0,316.0
1262.0,309.0,608.0,298.0
2821.0,652.0,1206.0,640.0
1800.0,290.0,761.0,277.0
1313.0,306.0,575.0,231.0
1345.0,272.0,718.0,283.0
6992.0,1404.0,3221.0,1334.0
1300.0,263.0,691.0,239.0
1738.0,355.0,837.0,363.0
2225.0,367.0,864.0,381.0
1742.0,339.0,1128.0,345.0
4308.0,824.0,2086.0,776.0
978.0,202.0,462.0,184.0
10191.0,1882.0,4377.0,1789.0
3424.0,583.0,1460.0,543.0
4657.0,739.0,1914.0,732.0
3073.0,506.0,1773.0,493.0
3913.0,710.0,1782.0,676.0
2864.0,514.0,1300.0,507.0
2643.0,439.0,1105.0,467.0
5303.0,779.0,2017.0,727.0
4371.0,679.0,1790.0,660.0
5381.0,871.0,2296.0,872.0
1660.0,277.0,741.0,261.0
4326.0,655.0,1753.0,646.0
3796.0,650.0,1679.0,611.0
1374.0,206.0,569.0,235.0
3310.0,574.0,1811.0,597.0
6915.0,1639.0,2940.0,1468.0
1705.0,353.0,856.0,341.0
1692.0,290.0,836.0,289.0
1784.0,313.0,788.0,304.0
9135.0,1534.0,3748.0,1502.0
2213.0,386.0,950.0,370.0
2199.0,388.0,1025.0,385.0
3173.0,548.0,1351.0,536.0
1043.0,157.0,425.0,148.0
1217.0,199.0,552.0,194.0
7136.0,1691.0,2959.0,1507.0
1408.0,277.0,738.0,269.0
4162.0,1194.0,1804.0,1185.0
4005.0,972.0,1896.0,893.0
2639.0,488.0,1111.0,476.0
1260.0,276.0,707.0,221.0
4043.0,689.0,1832.0,662.0
2185.0,357.0,943.0,366.0
1454.0,234.0,683.0,258.0
1339.0,209.0,601.0,209.0
6895.0,1022.0,2634.0,1022.0
3077.0,733.0,1447.0,709.0
1504.0,279.0,749.0,267.0
2765.0,495.0,1478.0,441.0
60.0,10.0,65.0,19.0
2445.0,469.0,721.0,474.0
1319.0,316.0,384.0,269.0
2476.0,472.0,1213.0,393.0
1085.0,217.0,356.0,232.0
1209.0,477.0,627.0,482.0
974.0,316.0,631.0,286.0
3577.0,581.0,1753.0,593.0
3228.0,562.0,1666.0,588.0
2675.0,541.0,1378.0,480.0
2842.0,567.0,1261.0,535.0
2965.0,533.0,1591.0,472.0
3103.0,537.0,1614.0,566.0
2247.0,416.0,1237.0,397.0
1755.0,327.0,882.0,350.0
1254.0,252.0,498.0,217.0
1476.0,336.0,777.0,297.0
2001.0,373.0,956.0,370.0
1013.0,169.0,436.0,173.0
2491.0,428.0,1171.0,431.0
3012.0,527.0,1288.0,512.0
1797.0,401.0,756.0,369.0
1474.0,343.0,782.0,331.0
4035.0,641.0,1881.0,659.0
2030.0,337.0,867.0,341.0
2293.0,411.0,969.0,399.0
2839.0,428.0,1372.0,443.0
1192.0,201.0,535.0,172.0
404.0,77.0,237.0,88.0
1256.0,267.0,638.0,252.0
1900.0,401.0,918.0,351.0
2739.0,393.0,1072.0,374.0
1691.0,289.0,807.0,296.0
1330.0,183.0,656.0,205.0
1433.0,290.0,877.0,313.0
1838.0,273.0,899.0,270.0
3418.0,740.0,1583.0,676.0
2987.0,,1420.0,540.0
1977.0,264.0,817.0,273.0
2714.0,390.0,1232.0,409.0
2738.0,428.0,1316.0,430.0
2823.0,509.0,1271.0,474.0
3320.0,589.0,1470.0,543.0
3364.0,666.0,1980.0,678.0
4071.0,713.0,2033.0,647.0
3216.0,765.0,1627.0,715.0
4253.0,709.0,1883.0,662.0
5048.0,1122.0,2209.0,1014.0
3324.0,479.0,1470.0,461.0
2756.0,423.0,1228.0,426.0
6290.0,854.0,2724.0,820.0
2984.0,406.0,1317.0,397.0
3259.0,498.0,1250.0,478.0
2342.0,436.0,1191.0,416.0
1613.0,338.0,865.0,336.0
2470.0,626.0,1174.0,573.0
3968.0,931.0,2629.0,903.0
2913.0,723.0,1705.0,693.0
6445.0,1839.0,3621.0,1735.0
1323.0,245.0,705.0,261.0
1143.0,346.0,578.0,298.0
2190.0,384.0,1154.0,401.0
1207.0,252.0,724.0,252.0
2587.0,729.0,1500.0,623.0
3513.0,791.0,1875.0,694.0
563.0,107.0,246.0,123.0
3866.0,539.0,1555.0,513.0
2615.0,368.0,935.0,366.0
2636.0,691.0,1142.0,627.0
3287.0,793.0,1601.0,716.0
1205.0,260.0,608.0,272.0
1955.0,313.0,804.0,317.0
3526.0,510.0,1660.0,508.0
3516.0,661.0,1465.0,623.0
3741.0,,1339.0,499.0
3192.0,612.0,1317.0,594.0
1619.0,224.0,706.0,220.0
2077.0,298.0,937.0,292.0
2214.0,256.0,848.0,239.0
2652.0,335.0,1062.0,334.0
1653.0,334.0,814.0,328.0
5732.0,873.0,2444.0,888.0
2105.0,354.0,993.0,365.0
866.0,138.0,341.0,133.0
5175.0,1213.0,2804.0,1091.0
5541.0,776.0,2214.0,737.0
4712.0,624.0,1773.0,615.0
4274.0,1153.0,1503.0,881.0
7803.0,1603.0,2957.0,1546.0
12713.0,2558.0,4741.0,2412.0
5077.0,640.0,1872.0,636.0
3318.0,408.0,1124.0,393.0
10093.0,1269.0,3645.0,1219.0
5438.0,871.0,2310.0,890.0
5393.0,1422.0,2133.0,1288.0
5869.0,1685.0,2669.0,1554.0
4985.0,1590.0,2575.0,1458.0
1544.0,244.0,614.0,238.0
7201.0,1521.0,3264.0,1433.0
3872.0,739.0,1629.0,684.0
2377.0,469.0,1068.0,435.0
1733.0,265.0,796.0,274.0
1731.0,295.0,810.0,295.0
1550.0,277.0,638.0,254.0
1075.0,170.0,486.0,173.0
9576.0,1455.0,3486.0,1380.0
3410.0,746.0,1428.0,670.0
3018.0,501.0,1223.0,489.0
4133.0,770.0,1691.0,744.0
2139.0,343.0,809.0,340.0
757.0,124.0,319.0,123.0
4781.0,703.0,1879.0,714.0
2296.0,329.0,847.0,322.0
4125.0,1020.0,1699.0,873.0
2676.0,484.0,986.0,473.0
1677.0,269.0,689.0,283.0
2423.0,322.0,998.0,346.0
4498.0,862.0,1818.0,851.0
5467.0,1044.0,2310.0,963.0
6349.0,858.0,2450.0,778.0
3250.0,550.0,1230.0,557.0
3025.0,477.0,1035.0,452.0
6039.0,780.0,2181.0,761.0
1980.0,291.0,861.0,290.0
6719.0,1068.0,2843.0,994.0
2564.0,347.0,1043.0,351.0
831.0,231.0,404.0,224.0
1127.0,170.0,518.0,167.0
5721.0,837.0,2653.0,813.0
2559.0,370.0,1238.0,377.0
1407.0,327.0,501.0,295.0
3326.0,419.0,1272.0,402.0
5121.0,735.0,2464.0,761.0
5688.0,824.0,2111.0,773.0
3354.0,422.0,1457.0,425.0
2498.0,330.0,1027.0,343.0
2903.0,387.0,1127.0,372.0
6488.0,778.0,2404.0,765.0
3279.0,418.0,1222.0,381.0
11336.0,1657.0,4089.0,1555.0
3873.0,484.0,1451.0,501.0
14652.0,2826.0,5613.0,2579.0
3865.0,463.0,1548.0,432.0
6875.0,1439.0,2889.0,1307.0
2255.0,269.0,876.0,258.0
452.0,51.0,140.0,43.0
227.0,35.0,114.0,49.0
200.0,20.0,25.0,9.0
3743.0,581.0,1633.0,567.0
7241.0,1007.0,3221.0,947.0
2865.0,389.0,1376.0,417.0
1879.0,265.0,729.0,263.0
3917.0,549.0,1330.0,544.0
2206.0,458.0,926.0,432.0
1248.0,271.0,579.0,269.0
5948.0,738.0,1997.0,710.0
8213.0,1364.0,3283.0,1286.0
465.0,83.0,146.0,75.0
6200.0,907.0,2286.0,896.0
3521.0,447.0,1396.0,467.0
3031.0,438.0,1087.0,421.0
3056.0,369.0,1209.0,377.0
3004.0,393.0,1145.0,376.0
8953.0,1074.0,3011.0,993.0
1029.0,126.0,416.0,122.0
7479.0,977.0,2744.0,943.0
7681.0,946.0,2777.0,908.0
3209.0,379.0,1199.0,392.0
2939.0,380.0,1177.0,396.0
9117.0,1248.0,3280.0,1167.0
7178.0,898.0,2823.0,907.0
10212.0,1424.0,4083.0,1374.0
4949.0,626.0,1850.0,590.0
827.0,144.0,368.0,136.0
5738.0,746.0,2099.0,732.0
